2011-01-03T08:45:00,TX,201101,9000.0,24
2011-01-04T08:45:00,TX,201101,9030.0,2
2011-01-05T08:45:00,TX,201101,8967.0,2
2011-01-06T08:45:00,TX,201101,8859.0,10
2011-01-07T08:45:00,TX,201101,8866.0,6
2011-01-10T08:45:00,TX,201101,8753.0,4
2011-01-11T08:45:00,TX,201101,8779.0,2
2011-01-12T08:45:00,TX,201101,8960.0,40
2011-01-13T08:45:00,TX,201101,8998.0,4
2011-01-14T08:45:00,TX,201101,8965.0,2
2011-01-17T08:45:00,TX,201101,8993.0,4
2011-01-18T08:45:00,TX,201101,8920.0,6
2011-01-19T08:45:00,TX,201102,8965.0,2
2011-01-20T08:45:00,TX,201102,9018.0,2
2011-01-21T08:45:00,TX,201102,8970.0,2
2011-01-24T08:45:00,TX,201102,8923.0,2
2011-01-25T08:45:00,TX,201102,8994.0,2
2011-01-26T08:45:00,TX,201102,8970.0,4
2011-01-27T08:45:00,TX,201102,9086.0,4
2011-01-28T08:45:00,TX,201102,9112.0,2
2011-02-08T08:45:00,TX,201102,9186.0,2
2011-02-09T08:45:00,TX,201102,9071.0,2
2011-02-10T08:45:00,TX,201102,8971.0,6
2011-02-11T08:45:00,TX,201102,8818.0,6
2011-02-14T08:45:00,TX,201102,8625.0,4
2011-02-15T08:45:00,TX,201102,8625.0,10
2011-02-16T08:45:00,TX,201103,8687.0,4
2011-02-17T08:45:00,TX,201103,8651.0,2
2011-02-18T08:45:00,TX,201103,8678.0,2
2011-02-21T08:45:00,TX,201103,8814.0,2
2011-02-22T08:45:00,TX,201103,8713.0,4
2011-02-23T08:45:00,TX,201103,8588.0,2
2011-02-24T08:45:00,TX,201103,8502.0,2
2011-02-25T08:45:00,TX,201103,8560.0,2
2011-03-01T08:45:00,TX,201103,8695.0,40
2011-03-02T08:45:00,TX,201103,8610.0,16
2011-03-03T08:45:00,TX,201103,8660.0,4
2011-03-04T08:45:00,TX,201103,8796.0,20
2011-03-07T08:45:00,TX,201103,8743.0,2
2011-03-08T08:45:00,TX,201103,8704.0,2
2011-03-09T08:45:00,TX,201103,8793.0,2
2011-03-10T08:45:00,TX,201103,8763.0,4
2011-03-11T08:45:00,TX,201103,8550.0,2
2011-03-14T08:45:00,TX,201103,8531.0,2
2011-03-15T08:45:00,TX,201103,8531.0,2
2011-03-16T08:45:00,TX,201104,8380.0,8
2011-03-17T08:45:00,TX,201104,8151.0,20
2011-03-18T08:45:00,TX,201104,8292.0,2
2011-03-21T08:45:00,TX,201104,8359.0,2
2011-03-22T08:45:00,TX,201104,8431.0,2
2011-03-23T08:45:00,TX,201104,8400.0,2
2011-03-24T08:45:00,TX,201104,8502.0,2
2011-03-25T08:45:00,TX,201104,8588.0,2
2011-03-28T08:45:00,TX,201104,8585.0,20
2011-03-29T08:45:00,TX,201104,8507.0,4
2011-03-30T08:45:00,TX,201104,8607.0,8
2011-03-31T08:45:00,TX,201104,8604.0,2
2011-04-01T08:45:00,TX,201104,8640.0,8
2011-04-06T08:45:00,TX,201104,8743.0,4
2011-04-07T08:45:00,TX,201104,8864.0,2
2011-04-08T08:45:00,TX,201104,8921.0,8
2011-04-11T08:45:00,TX,201104,8868.0,2
2011-04-12T08:45:00,TX,201104,8820.0,2
2011-04-13T08:45:00,TX,201104,8728.0,6
2011-04-14T08:45:00,TX,201104,8780.0,2
2011-04-15T08:45:00,TX,201104,8786.0,2
2011-04-18T08:45:00,TX,201104,8692.0,2
2011-04-19T08:45:00,TX,201104,8657.0,2
2011-04-20T08:45:00,TX,201105,8693.0,10
2011-04-21T08:45:00,TX,201105,8882.0,4
2011-04-22T08:45:00,TX,201105,8989.0,4
2011-04-25T08:45:00,TX,201105,9003.0,6
2011-04-26T08:45:00,TX,201105,8914.0,6
2011-04-27T08:45:00,TX,201105,9051.0,24
2011-04-28T08:45:00,TX,201105,9098.0,8
2011-04-29T08:45:00,TX,201105,9015.0,12
2011-05-03T08:45:00,TX,201105,9036.0,2
2011-05-04T08:45:00,TX,201105,8908.0,12
2011-05-05T08:45:00,TX,201105,8903.0,2
2011-05-06T08:45:00,TX,201105,8971.0,4
2011-05-09T08:45:00,TX,201105,9001.0,10
2011-05-10T08:45:00,TX,201105,9063.0,2
2011-05-11T08:45:00,TX,201105,9109.0,16
2011-05-12T08:45:00,TX,201105,8960.0,2
2011-05-13T08:45:00,TX,201105,9017.0,2
2011-05-16T08:45:00,TX,201105,8995.0,2
2011-05-17T08:45:00,TX,201105,8900.0,2
2011-05-18T08:45:00,TX,201106,8915.0,8
2011-05-19T08:45:00,TX,201106,8960.0,2
2011-05-20T08:45:00,TX,201106,8900.0,2
2011-05-23T08:45:00,TX,201106,8747.0,4
2011-05-24T08:45:00,TX,201106,8723.0,2
2011-05-25T08:45:00,TX,201106,8745.0,6
2011-05-26T08:45:00,TX,201106,8764.0,4
2011-05-27T08:45:00,TX,201106,8773.0,4
2011-05-30T08:45:00,TX,201106,8760.0,6
2011-05-31T08:45:00,TX,201106,8857.0,10
2011-06-01T08:45:00,TX,201106,9023.0,2
2011-06-02T08:45:00,TX,201106,8980.0,2
2011-06-03T08:45:00,TX,201106,9048.0,2
2011-06-07T08:45:00,TX,201106,9032.0,2
2011-06-08T08:45:00,TX,201106,9076.0,20
2011-06-09T08:45:00,TX,201106,9011.0,2
2011-06-10T08:45:00,TX,201106,9068.0,2
2011-06-13T08:45:00,TX,201106,8780.0,20
2011-06-14T08:45:00,TX,201106,8743.0,14
2011-06-15T08:45:00,TX,201107,8681.0,6
2011-06-16T08:45:00,TX,201107,8559.0,2
2011-06-17T08:45:00,TX,201107,8492.0,6
2011-06-20T08:45:00,TX,201107,8501.0,2
2011-06-21T08:45:00,TX,201107,8470.0,24
2011-06-22T08:45:00,TX,201107,8518.0,20
2011-06-23T08:45:00,TX,201107,8424.0,6
2011-06-24T08:45:00,TX,201107,8420.0,2
2011-06-27T08:45:00,TX,201107,8310.0,4
2011-06-28T08:45:00,TX,201107,8385.0,4
2011-06-29T08:45:00,TX,201107,8377.0,10
2011-06-30T08:45:00,TX,201107,8475.0,2
2011-07-01T08:45:00,TX,201107,8560.0,2
2011-07-04T08:45:00,TX,201107,8631.0,6
2011-07-05T08:45:00,TX,201107,8611.0,2
2011-07-06T08:45:00,TX,201107,8628.0,4
2011-07-07T08:45:00,TX,201107,8690.0,2
2011-07-08T08:45:00,TX,201107,8696.0,2
2011-07-11T08:45:00,TX,201107,8603.0,2
2011-07-12T08:45:00,TX,201107,8511.0,2
2011-07-13T08:45:00,TX,201107,8431.0,2
2011-07-14T08:45:00,TX,201107,8448.0,20
2011-07-15T08:45:00,TX,201107,8472.0,12
2011-07-18T08:45:00,TX,201107,8507.0,2
2011-07-19T08:45:00,TX,201107,8500.0,2
2011-07-20T08:45:00,TX,201108,8526.0,2
2011-07-21T08:45:00,TX,201108,8637.0,10
2011-07-22T08:45:00,TX,201108,8703.0,2
2011-07-25T08:45:00,TX,201108,8650.0,2
2011-07-26T08:45:00,TX,201108,8636.0,26
2011-07-27T08:45:00,TX,201108,8714.0,40
2011-07-28T08:45:00,TX,201108,8695.0,2
2011-07-29T08:45:00,TX,201108,8698.0,24
2011-08-01T08:45:00,TX,201108,8713.0,10
2011-08-02T08:45:00,TX,201108,8600.0,4
2011-08-03T08:45:00,TX,201108,8420.0,30
2011-08-04T08:45:00,TX,201108,8430.0,2
2011-08-05T08:45:00,TX,201108,7820.0,2
2011-08-08T08:45:00,TX,201108,7742.0,2
2011-08-09T08:45:00,TX,201108,7230.0,2
2011-08-10T08:45:00,TX,201108,7597.0,4
2011-08-11T08:45:00,TX,201108,7554.0,4
2011-08-12T08:45:00,TX,201108,7740.0,16
2011-08-15T08:45:00,TX,201108,7723.0,2
2011-08-16T08:45:00,TX,201108,7858.0,6
2011-08-17T08:45:00,TX,201109,7690.0,2
2011-08-18T08:45:00,TX,201109,7580.0,2
2011-08-19T08:45:00,TX,201109,7298.0,4
2011-08-22T08:45:00,TX,201109,7197.0,6
2011-08-23T08:45:00,TX,201109,7301.0,4
2011-08-24T08:45:00,TX,201109,7530.0,2
2011-08-25T08:45:00,TX,201109,7543.0,2
2011-08-26T08:45:00,TX,201109,7399.0,4
2011-08-29T08:45:00,TX,201109,7470.0,2
2011-08-30T08:45:00,TX,201109,7600.0,2
2011-08-31T08:45:00,TX,201109,7617.0,66
2011-09-01T08:45:00,TX,201109,7750.0,2
2011-09-02T08:45:00,TX,201109,7725.0,2
2011-09-05T08:45:00,TX,201109,7550.0,2
2011-09-06T08:45:00,TX,201109,7404.0,4
2011-09-07T08:45:00,TX,201109,7460.0,2
2011-09-08T08:45:00,TX,201109,7565.0,8
2011-09-09T08:45:00,TX,201109,7553.0,4
2011-09-13T08:45:00,TX,201109,7502.0,4
2011-09-14T08:45:00,TX,201109,7398.0,2
